Date,Year,Pitcher,PitcherThrows,Inning,PAofInning,BatterSide,PitchofPA,Balls,Strikes,PitchType,ReleaseSpeed,InducedVertBreak,HorzBreak,ReleaseHeight,ReleaseSide,Extension,PlateHeight,PlateSide,SpinRate,SpinAxis,swing_prob,whiff_prob_gs,whiff_prob
6/30/2021,2021,Pitcher X,Right,1,2,Right,2,1,0,CUTTER,89.70855976,6.260006604,-8.087963379,6.975056976,0.764617646,5.684701959,2.652661414,-0.2482466,2289.96632,170.1920402,0.7938357,0.275425225,0.218642377
6/30/2021,2021,Pitcher X,Right,1,3,Right,1,0,0,FASTBALL,94.0724554,17.01038453,-0.934800772,6.79054224,0.912085144,5.908111466,1.383731945,1.085922592,2117.224638,198.8895745,0.015469573,0.324709862,0.005023123
6/30/2021,2021,Pitcher X,Right,1,3,Right,2,1,0,CUTTER,90.57644435,4.118050867,-7.603857632,6.953298674,0.758630516,5.992064846,1.625966624,-1.041986164,2400.534719,173.6016104,0.511395216,0.690020502,0.352873183
6/30/2021,2021,Pitcher X,Right,1,3,Right,3,2,0,CURVEBALL,77.96389159,-19.28339326,-8.982693756,6.943388391,0.793077431,5.616323834,1.399736704,0.886108655,2931.22415,23.37879596,0.088559479,0.457626969,0.040527206
6/30/2021,2021,Pitcher X,Right,1,3,Right,4,3,0,FASTBALL,95.86721687,17.85263621,2.341976502,6.995809604,0.81139663,5.90168773,2.393970854,-0.289504654,2264.983143,202.194378,0.237147689,0.215330809,0.051065204
6/30/2021,2021,Pitcher X,Right,1,3,Right,5,3,1,CUTTER,90.81945687,2.506152702,-5.82036718,6.982490307,0.539682002,5.89073853,3.6672705,-0.541956627,2301.268679,159.3402862,0.133887485,0.446288675,0.059752468
6/30/2021,2021,Pitcher X,Right,1,4,Right,1,0,0,FASTBALL,94.29758122,18.36872629,0.847497657,6.959520821,0.689799626,5.780782552,2.36354701,-0.765292886,2132.349942,194.5345263,0.375375956,0.224172533,0.084148979
6/30/2021,2021,Pitcher X,Right,1,5,Right,1,0,0,FASTBALL,93.4958886,16.03763254,1.466599762,6.898296561,0.921694524,5.782534847,2.628409955,0.898172599,2086.645716,197.4913522,0.193258256,0.087446034,0.016899668
6/30/2021,2021,Pitcher X,Right,1,5,Right,2,0,1,CURVEBALL,77.25530873,-13.06805881,-10.55948424,6.918692009,0.607055698,5.805028979,1.407038735,0.469302014,2785.179623,21.06521443,0.574635267,0.367863119,0.211387121
6/30/2021,2021,Pitcher X,Right,1,5,Right,3,1,1,CUTTER,89.38144239,4.372858803,-6.013152785,6.937719187,0.607295849,5.861653636,1.674062721,-1.223012241,2359.940618,161.6237968,0.632136226,0.550023079,0.347689513
6/30/2021,2021,Pitcher X,Right,1,5,Right,4,1,2,FASTBALL,94.69533864,16.92007225,1.125264607,7.029949544,0.589389142,5.597708974,2.902829438,-0.570409001,2236.104175,202.6524462,0.958641529,0.178335875,0.170960176
6/30/2021,2021,Pitcher X,Right,2,1,Left,1,0,0,FASTBALL,93.09478115,13.9298981,2.08497847,6.9186607,0.855759206,5.856937013,1.758755395,-0.065960726,2174.204579,198.6864405,0.357943088,0.051537722,0.018447571
6/30/2021,2021,Pitcher X,Right,2,1,Left,2,0,1,FASTBALL,93.1280185,17.62227993,3.39035341,6.947052743,0.972208058,5.686192039,3.514396406,0.330715318,2136.876795,201.5565891,0.710961759,0.323648214,0.230101504
6/30/2021,2021,Pitcher X,Right,2,1,Left,3,0,2,CHANGEUP,84.07829613,5.749480509,11.26347965,6.730695565,1.090247072,5.786120731,0.11614411,1.045736125,1475.73008,222.4200618,0.178673774,0.966368794,0.17266476
6/30/2021,2021,Pitcher X,Right,2,1,Left,4,1,2,CHANGEUP,85.59802203,6.218483892,7.857569963,6.710063634,0.926074629,5.867302536,1.273541256,0.554681411,1460.647399,210.809547,0.84225595,0.460559458,0.387908943
6/30/2021,2021,Pitcher X,Right,2,2,Right,1,0,0,FASTBALL,94.60819761,17.13320795,0.302691881,6.942058508,0.852949927,5.785036102,0.948895739,-0.811156124,2084.06641,199.3114899,0.028706029,0.732069433,0.021014806
6/30/2021,2021,Pitcher X,Right,2,2,Right,2,1,0,CUTTER,89.30692813,4.714403813,-6.736362732,6.920818886,0.761683675,5.837811554,1.386073653,-0.351903797,2374.823694,160.120706,0.659157634,0.594988227,0.392191032
6/30/2021,2021,Pitcher X,Right,2,3,Right,1,0,0,FASTBALL,92.33918842,18.3599501,-0.344723807,6.831606271,0.838328229,5.8438187,2.364427476,0.808459074,2198.50202,202.5772309,0.150551781,0.101648912,0.015303425
6/30/2021,2021,Pitcher X,Right,2,3,Right,2,0,1,CUTTER,86.9074277,4.715744777,-6.273483229,6.878060352,0.66526704,5.766661073,1.38483354,-0.711292125,2314.74611,159.4640859,0.674057305,0.479043216,0.322902579
6/30/2021,2021,Pitcher X,Right,2,3,Right,3,0,2,FASTBALL,94.30985282,17.07802802,0.50780297,7.027114582,0.493705399,5.779914304,3.391916543,-0.171842932,2078.776657,199.9247083,0.947541833,0.253661096,0.2403545
6/30/2021,2021,Pitcher X,Right,2,4,Left,1,0,0,FASTBALL,94.07285639,16.2859408,-0.231564969,6.86963494,0.773135897,5.904512715,2.107049436,-0.862282559,2198.38553,198.4630678,0.468987882,0.079440482,0.037256623
6/30/2021,2021,Pitcher X,Right,2,4,Left,2,1,0,FASTBALL,93.5117846,17.07757404,0.760243504,6.930013347,0.934634448,5.870216836,2.422967949,-1.189378871,2150.463028,197.2721157,0.422615647,0.097692952,0.04128657
6/30/2021,2021,Pitcher X,Right,2,4,Left,3,2,0,CUTTER,90.09369231,4.829244299,-6.588896168,6.974921719,0.8503008,5.805012432,3.568596799,-0.340454031,2378.340958,159.3792329,0.140858993,0.408803195,0.057583606
6/30/2021,2021,Pitcher X,Right,2,4,Left,4,3,0,FASTBALL,93.53357612,14.71201833,-0.516341283,6.947059969,0.810295282,5.689807532,2.433233569,0.15482736,2050.958532,198.9234304,0.082069457,0.066727497,0.005476289
6/30/2021,2021,Pitcher X,Right,2,5,Right,1,0,0,CURVEBALL,78.9527502,-13.89460381,-6.908968852,6.89356174,0.916096745,5.760547352,1.508677494,0.646815919,2765.940729,28.72588636,0.261166126,0.337307751,0.088093358
6/30/2021,2021,Pitcher X,Right,2,5,Right,2,1,0,CUTTER,89.84758442,4.698986265,-4.229785477,6.935974341,0.789732214,5.847383619,1.993759023,-0.07038354,2364.788841,166.3308581,0.791195393,0.125667706,0.09942771
6/30/2021,2021,Pitcher X,Right,2,5,Right,3,1,1,CURVEBALL,78.42330101,-13.20010675,-8.540055702,6.927053345,0.715104571,5.877906247,1.356074513,0.840913877,2783.454221,22.720322,0.304575413,0.344989926,0.105075449
6/30/2021,2021,Pitcher X,Right,2,5,Right,4,2,1,CUTTER,90.57986508,6.44343127,-5.785683513,7.019910278,0.647157895,5.75764446,2.377806881,-0.933120174,2330.162972,187.3731436,0.785366237,0.223450527,0.175490499
6/30/2021,2021,Pitcher X,Right,2,5,Right,5,2,2,CUTTER,90.12286887,5.043469508,-9.466408457,6.970852945,0.818630138,5.825442761,1.616690326,-0.899740453,2362.502866,152.2654791,0.894972146,0.320280194,0.286641853
6/30/2021,2021,Pitcher X,Right,2,5,Right,6,3,2,CUTTER,90.51331217,5.370194513,-9.370095542,6.998940946,0.67697962,5.795072065,2.199617136,-1.063464416,2389.301253,161.9768292,0.912687719,0.174848989,0.159582525
6/30/2021,2021,Pitcher X,Right,2,5,Right,7,3,2,CUTTER,91.17326006,5.200554242,-6.262631165,6.971854013,0.764885326,5.790233743,1.310118896,-0.233693728,2339.296581,169.2343997,0.853374541,0.352659941,0.300951015
6/30/2021,2021,Pitcher X,Right,2,5,Right,8,3,2,CUTTER,90.3062111,7.84106025,-5.178054,6.939204639,0.686479436,5.847716029,2.289346534,-0.416769971,2406.555111,161.6333805,0.982094824,0.081443906,0.079985638
6/30/2021,2021,Pitcher X,Right,2,6,Right,1,0,0,FASTBALL,92.6750457,18.63129167,-0.85060064,6.765881942,0.669478505,6.063504191,1.724342822,0.566121964,2106.790272,195.1892344,0.133461073,0.078191541,0.010435527
6/30/2021,2021,Pitcher X,Right,2,6,Right,2,0,1,CURVEBALL,77.49397106,-13.59237835,-12.90082342,7.008609652,0.879604916,5.587002393,3.646915367,1.045209879,2797.139146,25.49638641,0.009077035,0.193981797,0.00176078
6/30/2021,2021,Pitcher X,Right,2,6,Right,3,1,1,FASTBALL,92.72950026,17.22215774,-0.004960776,6.897391721,0.709453027,5.904443043,2.644548155,0.122831592,2140.350269,196.5156779,0.926451206,0.112541795,0.104264482
6/30/2021,2021,Pitcher X,Right,2,6,Right,4,1,2,FASTBALL,93.72196292,19.91325182,0.021106248,6.871464656,0.741973885,5.905893023,1.836339314,0.809565589,2166.972892,198.3433758,0.183065459,0.090573773,0.016580929
6/30/2021,2021,Pitcher X,Right,2,6,Right,5,1,2,CURVEBALL,79.82413155,-11.2936154,-10.62342181,6.996003923,0.631007082,5.734075505,1.01141518,-0.806653659,2836.478932,18.74458135,0.408401281,0.650131166,0.265514401
6/30/2021,2021,Pitcher X,Right,2,6,Right,6,2,2,CHANGEUP,84.30229566,10.79808989,12.07770968,6.796155993,0.729446258,6.012855958,1.421949007,1.111802811,1519.407254,220.955535,0.622366667,0.490777761,0.305443719
6/30/2021,2021,Pitcher X,Right,2,6,Right,7,2,2,CUTTER,89.74446676,5.803700085,-4.835961491,6.965440558,0.664587976,5.766764641,2.413769635,-0.595201796,2432.601255,160.0233211,0.966654539,0.126447618,0.122231164
6/30/2021,2021,Pitcher X,Right,2,6,Right,8,2,2,CUTTER,89.97183225,8.618871431,-5.998535982,6.890530138,0.942887536,5.798224569,0.548231813,0.81351768,2415.61914,175.6627619,0.039338611,0.778134584,0.030610734
6/30/2021,2021,Pitcher X,Right,2,6,Right,9,3,2,CUTTER,89.20698887,4.631808905,-6.722239048,6.978997581,0.638383412,5.830366228,1.363892743,-0.584131689,2447.284346,153.2163903,0.834228158,0.278219283,0.23209836
6/30/2021,2021,Pitcher X,Right,3,1,Right,1,0,0,FASTBALL,91.25145892,16.95135093,-0.282648192,6.939302558,0.809976235,5.760054715,5.17580057,-0.107890857,2083.727021,191.6556503,0.001932899,0.585404515,0.001131528
6/30/2021,2021,Pitcher X,Right,3,1,Right,2,1,0,CUTTER,87.89752793,5.337742226,-7.105964404,6.919810043,0.590962256,5.782695404,3.387902383,-0.951806893,2255.09157,164.4614682,0.075124085,0.391673744,0.029424132
6/30/2021,2021,Pitcher X,Right,3,1,Right,3,2,0,FASTBALL,92.73110023,17.00519867,0.175538872,6.832633058,0.902616115,5.965242445,2.659362342,0.153555965,2139.974812,193.0499859,0.797611237,0.111321993,0.088791673
6/30/2021,2021,Pitcher X,Right,3,1,Right,4,2,1,CUTTER,90.1180745,5.350967439,-6.869415174,6.87166667,0.73408468,5.919272027,1.777143986,-0.818511748,2271.840672,168.5532573,0.776246428,0.286348522,0.222277017
6/30/2021,2021,Pitcher X,Right,3,2,Right,1,0,0,CURVEBALL,78.66273064,-10.07438514,-9.603028641,6.828085268,0.839003185,5.948394168,1.735296384,0.254986158,2827.624405,39.98720536,0.324314058,0.210357085,0.06822176
6/30/2021,2021,Pitcher X,Right,3,3,Right,1,0,0,CUTTER,89.89179676,8.19331493,-5.353391662,6.91541359,0.673128811,5.870753153,2.147844397,-0.522905132,2316.988723,180.434083,0.624463797,0.206505105,0.128954962
6/30/2021,2021,Pitcher X,Right,3,4,Left,1,0,0,FASTBALL,92.85332664,16.58817776,3.102703755,6.910837945,0.815958578,5.863496571,2.150483132,0.115297761,2026.834101,199.9317219,0.443680793,0.060114101,0.026671472
6/30/2021,2021,Pitcher X,Right,3,5,Right,1,0,0,CURVEBALL,75.72944489,-14.75147092,-5.718147439,6.887774497,0.673046415,5.791733963,2.183580973,0.003320908,2663.680639,27.32003243,0.380587131,0.09696801,0.036904777
6/30/2021,2021,Pitcher X,Right,4,1,Right,1,0,0,CURVEBALL,78.2357944,-14.12441462,-8.749076434,6.982503141,0.699679683,5.675886869,2.042745761,-0.443033052,2804.487387,32.43969258,0.322778225,0.147816107,0.047711821
6/30/2021,2021,Pitcher X,Right,4,1,Right,2,0,1,CUTTER,90.64647274,6.30949148,-4.806819662,6.9927873,0.591966425,5.760923892,1.840742525,-0.659114957,2393.445272,174.0746306,0.78171277,0.199185327,0.155705714
6/30/2021,2021,Pitcher X,Right,4,1,Right,3,0,2,CURVEBALL,78.96975279,-15.296924,-7.812069497,6.930074439,0.552736427,5.81700249,0.479997571,-0.204790618,2908.149481,25.43192401,0.378658921,0.779626071,0.295212367
6/30/2021,2021,Pitcher X,Right,4,1,Right,4,1,2,CUTTER,90.43425618,6.840749168,-3.739781686,6.996306882,0.501079559,5.823832495,2.59006543,-0.93938792,2398.408327,160.1373587,0.887721896,0.170422614,0.151287886
6/30/2021,2021,Pitcher X,Right,4,1,Right,5,1,2,FASTBALL,92.89196247,16.78428081,1.388962165,6.906611217,0.733496394,5.860401891,2.761208261,0.932590563,2111.838191,198.8952327,0.531719267,0.09723942,0.051704073
6/30/2021,2021,Pitcher X,Right,4,2,Left,1,0,0,CHANGEUP,83.72864622,8.649038235,8.763245424,6.772779416,0.885135957,5.905919401,4.022613209,1.22502268,1427.673553,211.0268877,0.005977575,0.294492632,0.001760352
6/30/2021,2021,Pitcher X,Right,4,2,Left,2,1,0,CUTTER,89.66556843,4.780691343,-4.809072895,6.944229128,0.674700191,5.760691846,1.696141145,-0.166594061,2388.015429,163.5730792,0.71351552,0.221482188,0.158030978
6/30/2021,2021,Pitcher X,Right,4,3,Right,1,0,0,FASTBALL,93.99026971,16.17845506,1.75902642,6.950262254,0.805647522,5.869371829,1.91280387,-0.866170668,2093.933236,197.9302426,0.212575614,0.210630327,0.044774871
6/30/2021,2021,Pitcher X,Right,4,3,Right,2,0,1,CHANGEUP,83.31627573,8.645346829,11.2428806,6.788153534,0.77930457,5.919459785,2.690783454,0.152799178,1363.537709,221.6595427,0.877179861,0.197866589,0.173564587
6/30/2021,2021,Pitcher X,Right,4,3,Right,3,0,2,FASTBALL,95.17320732,19.09024921,1.817244583,7.055703383,0.635982798,5.666671826,4.074076585,-0.726969774,2326.822474,197.7822338,0.31276384,0.333031297,0.104160147
6/30/2021,2021,Pitcher X,Right,4,3,Right,4,1,2,CUTTER,91.21529236,7.526685283,-3.165754755,6.868148679,0.815068432,5.942646836,1.003735703,0.084116318,2388.018764,174.8230492,0.54161948,0.44446215,0.240729359
6/30/2021,2021,Pitcher X,Right,4,3,Right,5,2,2,CUTTER,90.05528867,4.980206437,-4.787549916,6.949789164,0.692956133,5.869298921,1.932285645,-0.909103419,2474.935324,143.8590674,0.914759099,0.190689147,0.174434632
6/30/2021,2021,Pitcher X,Right,4,3,Right,6,2,2,FASTBALL,94.57065145,16.37370083,1.481449407,6.938561021,0.711653681,5.936559759,1.828557769,-1.308773345,2094.207965,200.7782643,0.323289096,0.300447911,0.097131534
6/30/2021,2021,Pitcher X,Right,4,3,Right,7,3,2,CUTTER,89.98182948,5.772498022,-4.590607402,6.929022021,0.569422513,5.84553036,2.795356594,-0.601545538,2294.891376,166.1021709,0.940980434,0.144408628,0.135885694
6/30/2021,2021,Pitcher X,Right,4,3,Right,8,3,2,FASTBALL,94.4798813,17.40164829,4.680389463,6.889105111,0.700390798,5.926640482,2.917241133,0.655022744,2217.23847,197.1864677,0.952643394,0.094815955,0.090325793
6/30/2021,2021,Pitcher X,Right,5,1,Right,1,0,0,CURVEBALL,79.67695457,-10.76634383,-12.12893188,6.93839008,0.733450358,5.831694805,1.655973363,-0.065116052,2968.770295,21.14622392,0.340662152,0.265773058,0.090538822
6/30/2021,2021,Pitcher X,Right,5,2,Right,1,0,0,CURVEBALL,78.93816754,-15.89017883,-8.437402168,6.913870401,0.73879671,5.72914276,2.345384543,0.153748468,2815.638361,29.62192157,0.352211058,0.079491951,0.027997944
6/30/2021,2021,Pitcher X,Right,5,3,Right,1,0,0,FASTBALL,91.73792967,17.41062311,2.668305816,6.826139774,0.745361893,5.821410965,2.852738104,0.897348813,2104.49306,200.0607921,0.206084043,0.106506094,0.021949207
6/30/2021,2021,Pitcher X,Right,5,3,Right,2,0,1,CURVEBALL,78.17236369,-14.79897539,-7.117143521,7.001128793,0.619682551,5.774821627,2.000317091,0.284850251,2807.86487,25.61473418,0.740904748,0.131071866,0.097111768
6/30/2021,2021,Pitcher X,Right,5,3,Right,3,0,2,CURVEBALL,78.40713751,-12.21281408,-6.36653817,6.8602413,0.588221434,5.826109104,0.340688288,0.293883953,2844.958126,18.61922825,0.252079159,0.894423962,0.22546564
6/30/2021,2021,Pitcher X,Right,5,3,Right,4,1,2,CUTTER,88.74947473,5.273329388,-5.404473472,6.921950093,0.806664547,5.779692985,1.443029316,-0.98186719,2368.154552,172.5455784,0.780686677,0.411909878,0.321572554
6/30/2021,2021,Pitcher X,Right,5,3,Right,5,1,2,CUTTER,86.21998138,5.466342235,-6.957351914,6.785271058,0.561326731,5.925253943,1.01105462,-0.96241632,2249.268178,164.2779797,0.541787982,0.500505865,0.271168062
6/30/2021,2021,Pitcher X,Right,5,3,Right,6,2,2,FASTBALL,93.11484139,17.96601016,1.466619412,6.841463184,0.717761922,6.042779841,1.908122995,1.032998749,2109.657425,196.1681558,0.154515028,0.103021294,0.015918338
6/30/2021,2021,Pitcher X,Right,5,3,Right,7,3,2,CUTTER,90.79332711,6.731591447,-5.726735722,6.945361183,0.61264785,5.798604943,0.724801655,-0.716300032,2305.090723,167.8843142,0.381207108,0.610113502,0.232579604
6/30/2021,2021,Pitcher X,Right,5,4,Right,1,0,0,FASTBALL,93.25097697,18.97494313,2.28748291,6.832696588,0.802127202,5.857004877,2.608480238,1.444661358,2170.963103,198.2211018,0.028684745,0.104587264,0.003000059
6/30/2021,2021,Pitcher X,Right,5,4,Right,2,1,0,CUTTER,88.83317329,4.95441861,-5.373442207,6.798964074,0.765312382,5.843657448,1.46913679,-0.814501249,2424.941473,153.2365983,0.626433074,0.591772556,0.370705902
6/30/2021,2021,Pitcher X,Right,5,4,Right,3,1,1,CURVEBALL,77.94886434,-15.72041772,-9.262471956,6.881851724,0.642327877,5.799134908,1.27111113,0.698934591,2830.948911,25.01437943,0.497361362,0.40117684,0.19952986
6/30/2021,2021,Pitcher X,Right,5,4,Right,4,2,1,CUTTER,89.76601368,6.34312998,-2.445060179,6.98125275,0.628411611,5.800711969,1.030735125,-1.235047755,2448.337819,159.5109781,0.265145838,0.807496428,0.214104317
6/30/2021,2021,Pitcher X,Right,5,4,Right,5,3,1,CUTTER,90.74201478,8.094253172,-2.273747255,6.879095885,0.646068084,5.897864689,0.200544838,-0.646251057,2462.051948,184.4589704,0.041799162,0.982501686,0.041067747
6/30/2021,2021,Pitcher X,Right,5,5,Left,1,0,0,CHANGEUP,81.45305728,10.03823254,11.88352614,6.828654234,0.939171963,5.721395371,3.445403579,1.961181288,1345.388732,224.2439796,0.001612638,0.686958611,0.001107816
6/30/2021,2021,Pitcher X,Right,5,5,Left,2,1,0,FASTBALL,92.52207303,15.70800708,1.427659587,6.873205327,0.800051066,5.900593413,2.381422882,0.010947736,2117.607882,200.2575639,0.760717511,0.056498293,0.042979241
6/30/2021,2021,Pitcher X,Right,5,5,Left,3,1,1,CHANGEUP,83.25043914,12.60489811,11.05015872,6.670808993,0.9106599,5.924780639,-0.099592864,0.333224643,1451.607807,216.2311925,0.021201424,0.93451494,0.019813048
6/30/2021,2021,Pitcher X,Right,5,5,Left,4,2,1,FASTBALL,93.19715898,16.87536346,1.800562707,6.890168554,0.810775188,5.848561411,3.737360823,0.134130108,1934.794585,203.7764709,0.614900768,0.424503028,0.261027238
6/30/2021,2021,Pitcher X,Right,5,6,Right,1,0,0,CUTTER,89.15545835,7.925860722,-6.619398584,6.929039569,0.661257574,5.812766892,1.48674191,-0.027405521,2347.576011,160.2575688,0.417088687,0.357023537,0.148910478
6/30/2021,2021,Pitcher X,Right,5,6,Right,2,0,1,CURVEBALL,77.29000812,-15.18650524,-7.463582444,6.889164303,0.574874885,5.871475264,0.641477751,0.322293674,2936.098138,27.48491343,0.296263248,0.83081162,0.246138949
6/30/2021,2021,Pitcher X,Right,5,6,Right,3,0,2,CURVEBALL,80.96131096,-5.776269301,-11.70811834,6.97589608,0.583459465,5.866335258,1.562278473,-1.084941499,2813.693799,29.27148008,0.554150283,0.444511145,0.246325977
7/5/2021,2021,Pitcher X,Right,1,1,Right,1,0,0,FASTBALL,92.19073106,19.11395697,2.669946928,6.996460352,0.79349411,5.86126512,2.611931571,-0.808645962,2025.59187,193.3035906,0.362874031,0.21735619,0.078872917
7/5/2021,2021,Pitcher X,Right,1,1,Right,2,0,1,FASTBALL,92.54275363,18.57345339,2.606248408,6.862143427,0.875737406,6.041210768,2.259998702,0.097530444,2021.082644,196.9585326,0.843961716,0.143131599,0.12079759
7/5/2021,2021,Pitcher X,Right,1,1,Right,3,0,2,FASTBALL,92.80435957,15.47087782,1.68704196,6.952592149,0.916345851,5.759892484,5.158576986,0.397844921,1955.537262,199.5763819,0.006987008,0.717336178,0.005012034
7/5/2021,2021,Pitcher X,Right,1,1,Right,4,1,2,CUTTER,89.63628385,8.216000555,-5.3040488,6.977613891,0.816766102,5.842464006,3.615577645,0.063152683,2232.684758,175.4012758,0.701755583,0.367998153,0.258244758
7/5/2021,2021,Pitcher X,Right,1,2,Left,1,0,0,FASTBALL,92.86840494,16.06462604,0.905865878,6.92731722,0.989916171,5.706823474,3.675825424,-0.800005032,1943.68923,197.753233,0.232457846,0.26839608,0.062390775
7/5/2021,2021,Pitcher X,Right,1,2,Left,2,0,1,FASTBALL,92.64559949,16.60154195,2.149454695,6.974617289,0.929477677,5.611019966,4.059379291,0.119526389,1998.260522,200.127703,0.19362326,0.575216889,0.111375369
7/5/2021,2021,Pitcher X,Right,1,2,Left,3,0,2,FASTBALL,93.08173449,17.61803742,3.385230196,6.974895295,0.963518515,5.781348344,4.305005367,-0.105910795,2060.679936,200.3019801,0.258838028,0.538661242,0.139426013
7/5/2021,2021,Pitcher X,Right,1,2,Left,4,1,2,FASTBALL,94.29802645,16.77439565,2.075035822,6.945450548,1.017542562,5.6829387,3.361181458,1.196122048,2047.42814,197.2192324,0.170144558,0.243732825,0.041469814
7/5/2021,2021,Pitcher X,Right,1,2,Left,5,2,2,FASTBALL,93.5455225,16.16537179,3.266261945,6.927295734,0.810309359,5.927559853,2.732191654,-0.382824616,1932.752191,201.5978288,0.976498902,0.056159955,0.054840134
7/5/2021,2021,Pitcher X,Right,1,3,Right,1,0,0,FASTBALL,93.99750714,16.1595887,3.953125218,6.97159924,0.855571861,5.884000285,4.248264566,0.291881964,2054.065308,198.8567568,3.99E-02,0.560412884,2.23E-02
7/5/2021,2021,Pitcher X,Right,1,3,Right,2,1,0,CUTTER,88.50796823,8.014531633,-3.860429159,6.948438505,0.810997474,5.81850779,1.797494423,-0.73737928,2294.371791,149.6829598,0.660645068,0.30066219,0.198630993
7/5/2021,2021,Pitcher X,Right,1,3,Right,3,1,1,FASTBALL,93.55129025,16.41505088,2.435706195,7.005595163,0.73550178,5.814460806,1.933462274,-0.464901834,1990.186287,196.4101315,0.741701543,0.142906085,0.105993664
7/5/2021,2021,Pitcher X,Right,1,3,Right,4,1,2,CUTTER,89.58535674,8.954139237,-2.836936141,6.9819815,0.537577015,5.861801986,3.42336297,-1.199970616,2227.02146,155.3331781,0.281723529,0.212996498,0.060006125
7/5/2021,2021,Pitcher X,Right,2,1,Left,1,0,0,CUTTER,88.59002441,8.044045549,-2.756497332,6.940949663,1.062698889,5.78672345,4.580966772,0.073163405,2176.845966,172.3233982,0.013928014,0.629080176,0.008761837
7/5/2021,2021,Pitcher X,Right,2,1,Left,2,1,0,FASTBALL,90.80844972,16.49829074,0.843080757,6.861080878,1.082583827,5.859211585,3.561794621,-0.25668499,1962.76089,193.5778342,0.56543225,0.308375716,0.174365575
7/5/2021,2021,Pitcher X,Right,2,1,Left,3,1,1,CHANGEUP,81.24154606,6.477336132,12.69840994,6.684677246,1.198950153,5.934425783,2.234181394,0.454399364,1325.528032,224.0476194,0.891363144,0.164603561,0.146721548
7/5/2021,2021,Pitcher X,Right,2,1,Left,4,1,2,FASTBALL,93.31852278,16.76070089,1.257364787,6.895855425,0.980601286,5.563292167,4.403516072,0.076694457,2183.016927,199.9431643,0.225378558,0.549593747,0.123866646
7/5/2021,2021,Pitcher X,Right,2,1,Left,5,2,2,CHANGEUP,82.22912207,7.670578797,13.40170414,6.774550971,1.072866788,5.836923555,2.939507384,1.59404141,1339.984621,214.4909339,0.278490245,0.338141352,0.094169068
7/5/2021,2021,Pitcher X,Right,2,1,Left,6,3,2,CHANGEUP,81.87242757,6.498928484,11.64569737,6.652771543,0.997244305,5.95137184,1.453491604,1.289332042,1285.229136,213.6384486,0.69300282,0.571733356,0.396212828
7/5/2021,2021,Pitcher X,Right,2,2,Left,1,0,0,FASTBALL,92.06582876,16.98328813,0.85717277,6.958137068,0.945571336,5.669950261,3.441767046,-0.290018429,2058.146958,195.5880907,0.522390008,0.254845828,0.133128914
7/5/2021,2021,Pitcher X,Right,2,3,Right,1,0,0,CUTTER,88.46363201,7.543900901,-5.262551133,6.964050502,0.824901107,5.77088928,1.425874709,-0.588724707,2303.611445,166.9250455,0.464861333,0.584046721,0.271500738
7/5/2021,2021,Pitcher X,Right,2,3,Right,2,0,1,CUTTER,89.90229791,9.844514668,-1.886628612,7.02933831,0.813077992,5.749599226,3.685481591,-0.168657568,2287.694399,171.6270817,0.419583559,0.325449437,0.136553233
7/5/2021,2021,Pitcher X,Right,2,3,Right,3,0,2,FASTBALL,93.88367771,17.68331199,1.917508128,7.023286172,0.730632959,5.820752586,2.924936301,-0.542646271,2197.684488,198.2284436,0.941318929,0.172147989,0.162046161
7/5/2021,2021,Pitcher X,Right,2,3,Right,4,0,2,CURVEBALL,81.09842064,-9.25581759,-5.184281597,6.865322555,0.662200212,5.987693966,-0.490696769,-1.076454403,2843.641038,22.27636539,0.104448192,0.965413809,0.100835727
7/5/2021,2021,Pitcher X,Right,2,3,Right,5,1,2,CUTTER,89.08027951,5.330425479,-4.186165638,6.972435458,0.748533352,5.838027459,2.614242658,-1.18042026,2322.000291,145.9070382,0.774550378,0.234038547,0.181274645
7/5/2021,2021,Pitcher X,Right,3,1,Left,1,0,0,CUTTER,88.16660979,8.236643383,-3.904467245,6.857016813,1.093946342,5.788277828,2.229328947,-0.987569435,2308.799947,160.5217779,0.46927464,0.199814603,0.093767926
7/5/2021,2021,Pitcher X,Right,3,1,Left,2,0,1,CHANGEUP,80.14493676,8.554890167,11.67660896,6.746405449,1.024246858,5.743864186,2.067634436,0.908935616,1271.44034,222.4206789,0.818354785,0.265602082,0.217356735
7/5/2021,2021,Pitcher X,Right,3,2,Right,1,0,0,FASTBALL,92.29306684,18.56467485,1.71673411,6.996450885,0.721712816,5.877407974,2.355074389,-0.602328272,2167.458083,193.3352994,0.448423207,0.181611747,0.081438922
7/5/2021,2021,Pitcher X,Right,3,2,Right,2,0,1,CUTTER,87.34841252,7.440351693,-6.896639804,7.025240261,0.708369785,5.760518391,2.790161461,-0.882255813,2307.221118,164.4309412,0.715352118,0.184522003,0.131998206
7/5/2021,2021,Pitcher X,Right,3,2,Right,3,0,2,CUTTER,89.73121752,8.245366911,-5.895169189,6.929798721,0.705649451,5.817529705,0.794130872,-1.001921533,2324.460869,165.7188266,0.24107036,0.841555536,0.202874096
7/5/2021,2021,Pitcher X,Right,3,2,Right,4,1,2,CURVEBALL,78.79068995,-9.605314869,-11.21246642,6.970094502,0.651591889,5.627324747,1.773076786,0.013710351,2764.63103,28.33455897,0.916899383,0.121471412,0.111377063
